system_index,Name,altitudeMo,classification,descriptio,extrude,icon,tessellate,visibility,geo
20191228T052229_20191228T053139_T43QHF_00000000000000000006_15,perennial_7,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.05661290112226,23.080022067104437]}"
20191228T052229_20191228T053139_T43QHF_00000000000000000006_16,perennial_7,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.05690539098603,23.080016401971776]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_0,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44341061241217,24.02582453798241]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_1,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44310892169388,24.025560687790467]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_2,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44340339805505,24.025554061740444]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_3,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44369787430963,24.025547435126132]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_4,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44310170805734,24.025290211453104]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_5,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44339618380454,24.025283585486882]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_6,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44369065944512,24.025276958956383]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_7,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44398513497914,24.0252703318616]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_8,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44427961040653,24.02526370420253]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_9,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44280001928756,24.0250263604223]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_10,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44309449452737,24.02501973510416]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_11,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4433889696606,24.025013109221742]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_12,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44368344468724,24.025006482775048]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_13,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44397791960725,24.024999855764083]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_14,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44279280647815,24.02475588397798]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_15,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.443087281104,24.024749258743633]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_16,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44338175562326,24.02474263294502]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_17,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44367623003592,24.02473600658213]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_18,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.443970704342,24.02472937965498]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_19,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44278559377531,24.024485407522068]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_20,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44308006778719,24.024478782371517]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_21,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44337454169249,24.024472156656703]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_22,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44366901549122,24.024465530377626]}"
20191228T052229_20191228T053139_T43QHG_0000000000000000000c_23,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44336732786834,24.024201680356803]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_0,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44335665086217,24.025879141564683]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_1,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44306729230352,24.025603523326165]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_2,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44336200877632,24.025608444810413]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_3,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44365672532831,24.025613365728685]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_4,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44307265075442,24.025332826623504]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_5,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44336736661121,24.02533774804546]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_6,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44366208254725,24.025342668901445]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_7,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44395679856248,24.025347589191462]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_8,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4427832939645,24.025057207984535]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_9,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44307800912607,24.025062129910157]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_10,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4433727243669,24.025067051269815]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_11,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44366743968696,24.025071972063515]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_12,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44396215508621,24.02507689229125]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_13,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44278865287286,24.024786511322805]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_14,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.4430833674185,24.024791433186124]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_15,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44337808204335,24.024796354483488]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_16,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44367279674744,24.0248012752149]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_17,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44396751153074,24.024806195380354]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_18,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.442794011702,24.024515814650385]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_19,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44308872563167,24.0245207364514]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_20,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44338343964058,24.02452565768647]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_21,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44367815372871,24.024530578355595]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_22,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44338879715858,24.02425496087877]}"
20191228T052229_20191228T053139_T44QKM_0000000000000000000c_23,seasonal_6,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44368351063076,24.02425988148561]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_0,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893869112284,20.77196871696941]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_1,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922690737776,20.771968030570566]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_2,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951512362096,20.771967343688154]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_3,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980333985246,20.77196665632217]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_4,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893796156875,20.77169764722258]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_5,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922617730953,20.7716969608335]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_6,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951439303858,20.771696273960856]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_7,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980260875594,20.771695586604654]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_8,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893723202639,20.77142657746719]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_9,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922544725301,20.77142589108787]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_10,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951366246793,20.771425204224997]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_11,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980187767113,20.771424516878575]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_12,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4089365024957,20.771155507703213]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_13,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4092247172082,20.77115482133366]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_14,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.409512931909,20.77115413448056]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_15,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980114659807,20.771153447143917]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_16,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893577297675,20.77088443793067]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_17,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922398717511,20.77088375157088]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_18,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951220136178,20.770883064727553]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_19,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980041553672,20.770882377400685]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_20,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893504346947,20.770613368149554]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_21,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922325715373,20.77061268179953]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_22,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951147082627,20.77061199496597]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_23,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4097996844871,20.770611307648885]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_24,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893431397392,20.770342298359868]}"
20191230T051221_20191230T051920_T44QNH_00000000000000000002_25,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922252714405,20.770341612019607]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_0,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893869112284,20.77196871696941]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_1,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922690737776,20.771968030570566]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_2,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951512362096,20.771967343688154]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_3,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980333985246,20.77196665632217]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_4,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893796156875,20.77169764722258]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_5,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922617730953,20.7716969608335]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_6,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951439303858,20.771696273960856]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_7,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980260875594,20.771695586604654]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_8,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893723202639,20.77142657746719]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_9,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922544725301,20.77142589108787]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_10,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951366246793,20.771425204224997]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_11,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980187767113,20.771424516878575]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_12,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4089365024957,20.771155507703213]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_13,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4092247172082,20.77115482133366]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_14,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.409512931909,20.77115413448056]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_15,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980114659807,20.771153447143917]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_16,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893577297675,20.77088443793067]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_17,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922398717511,20.77088375157088]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_18,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951220136178,20.770883064727553]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_19,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980041553672,20.770882377400685]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_20,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893504346947,20.770613368149554]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_21,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922325715373,20.77061268179953]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_22,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951147082627,20.77061199496597]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_23,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4097996844871,20.770611307648885]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_24,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893431397392,20.770342298359868]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000002_25,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922252714405,20.770341612019607]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000009_0,seasonal_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.3306497635639,20.820930310218955]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000009_1,seasonal_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.33093807538329,20.820929753932102]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000009_2,seasonal_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.33036086084422,20.82065979540874]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000009_3,seasonal_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.33064917215745,20.82065923961461]}"
20191230T051221_20191230T051920_T44QNJ_00000000000000000009_4,seasonal_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.33093748346117,20.820658683335655]}"
20200101T050209_20200101T050749_T44QPH_00000000000000000003_0,perennial_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.09493886175675,20.215486102797087]}"
20200101T050209_20200101T050749_T44QPH_00000000000000000003_1,perennial_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.09522599439593,20.21548431247439]}"
20200101T050209_20200101T050749_T44QPH_00000000000000000003_2,perennial_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.09493696542985,20.215215058514822]}"
20200101T050209_20200101T050749_T44QPH_00000000000000000003_3,perennial_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.095224097572,20.215213268218164]}"
20200101T050209_20200101T050749_T44QPH_00000000000000000003_4,perennial_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.09464793745784,20.214945804025422]}"
20200101T050209_20200101T050749_T44QPH_00000000000000000003_5,perennial_4,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.09493506913388,20.21494401422402]}"
20200105T053221_20200105T053922_T43QFE_00000000000000000000_0,perennial_1,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66814347923778,22.181255284758944]}"
20200105T053221_20200105T053922_T43QFE_00000000000000000000_1,perennial_1,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66843436550229,22.181252305778294]}"
20200105T053221_20200105T053922_T43QFE_00000000000000000000_2,perennial_1,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66872525171742,22.18124932627875]}"
20200105T053221_20200105T053922_T43QFE_00000000000000000004_0,perennial_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.34244860774425,21.827380309432538]}"
20200105T053221_20200105T053922_T43QFE_00000000000000000004_1,perennial_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.34273881661711,21.827377948174952]}"
20200105T053221_20200105T053922_T43QFE_00000000000000000004_2,perennial_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.34244607911089,21.827109341476515]}"
20200105T053221_20200105T053922_T43QFE_00000000000000000004_3,perennial_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.34273628743753,21.82710698025118]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_0,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32204425944308,21.817789397101485]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_1,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32204177044319,21.817518426575486]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_2,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.3223319618463,21.81751610219824]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_3,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32232947233925,21.81724513169484]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_4,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32261966315765,21.81724280683953]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_5,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32261717314343,21.816971836358743]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_6,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.3229073633771,21.816969511025388]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000a_7,seasonal_5,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32290487285574,21.816698540567213]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000b_0,seasonal_1,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33873423136075,21.802479478862217]}"
20200105T053221_20200105T053922_T43QFE_0000000000000000000b_1,seasonal_1,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33873171289457,21.802208509676618]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000001_0,perennial_2,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.6701526983025,20.53017013954815]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000001_1,perennial_2,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67044044675976,20.530169027367396]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000001_2,perennial_2,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67072819519794,20.530167914709278]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000001_3,perennial_2,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67101594361704,20.530166801573795]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000001_4,perennial_2,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67043926588559,20.52989796174679]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000001_5,perennial_2,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67072701381706,20.529896849104652]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000001_6,perennial_2,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67101476172942,20.52989573598516]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_0,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893869112284,20.77196871696941]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_1,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922690737776,20.771968030570566]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_2,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951512362096,20.771967343688154]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_3,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980333985246,20.77196665632217]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_4,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40893796156875,20.77169764722258]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_5,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40922617730953,20.7716969608335]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_6,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40951439303858,20.771696273960856]}"
20200106T050211_20200106T050722_T44QNH_00000000000000000002_7,perennial_3,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40980260875594,20.771695586604654]}"
